"NAME","SERVICE_DESC","CONT1","CONT2","CONT3","CONT4","CONT5","CONT6","E","EURL"
"新北市醫療補助計畫","1.第一類為設籍本市0-6歲兒童且經社會局核定為低收入戶兒童。
2.第二類為設籍本市0-6歲兒童且經社會局核定為中低收入戶或符合領取中低收入弱勢兒童少年生活扶助資格者。
3.第三類為設籍本市0-12歲兒童，且符合衛生福利部公告之罕見疾病或經健康保險署核定符合全民健康保險重大傷病範圍者。
4.第四類為設籍本市65歲以上且經社會局核定為低收入戶老人。
5.第五類為經本府「新希望關懷中心」評估符合失業急難救助對象者及其共同生活之親屬。","承辦人員：醫事管理科李文瑗
連絡電話：(02)2257-7155分機2136","1.新北市政府衛生局醫療補助證申請表。
2.戶口名簿或戶籍謄本影印本1份(可系統代為查調)。
3.申請人身分證正反面影本1份。
4.申請第一、二、四類者，須附本市社會福利資料證明(可系統代為查調)。
5.若為第三類重大傷病或罕見疾病者，須附重大傷病/罕見疾病卡影本或中央健康保險署核定之重大傷病/罕見疾病資格通知公文或全民健康保險對象重大傷病資料查詢授權書。
6.若非監護人(法定代理人)或本人申請，則須另填寫委任書。","1.符合第一~四類資格者需檢附相關證明文件，可郵寄或臨櫃辦理（衛生局地址：新北市板橋區英士路192之1號）。
2.符合第五類資格者由本府新希望關懷中心核定「新希望關懷卡」（新希望關懷中心地址：新北市板橋區中山路1段161號）。","親領或郵寄
","全年受理","","0","https://e-service.ntpc.gov.tw/hypage.cgi?HYPAGE=download_CIVIC.htm&suid=001135"
"新住民子女獎助學金申請撥付","目前本市新住民人數逾9萬8千多人為全臺之冠！這群來到臺灣生活的新住民急須政府投入相關資源，對於新住民子女學習補助相關措施亦值得我們重視。透過獎助學金的發給，以協助清寒新住民子女完成其學業，減輕生活負擔，並對於優秀學生課業表現給予鼓勵，激勵其向上奮發，以爭取更高的榮耀。","教育局新住民文教輔導科","申請人應自行檢附之文件：
*申請表格(應經學校初審核章)。
*在學成績證明(各階段學生，以前一學期在學成績總平均為申請依據)。

系統代為查調，申請人免自行檢附之文件：
*低收入戶證明。
*中低收入戶證明。","申請人填妥申請表後，連同應備文件交付所就讀之學校，統一向本局提出申請。","經本案承辦學校辦理複審會議確認錄取名單後，國小、國中及高中(職)組別，撥入得獎學生所屬學校，由其將獎勵學金轉發獲獎助學生之學生。","55天","經審定通過者，於公告後15天內完成撥款，國中、國小及高中(職)組別，撥入得獎學生所屬學校，由其將獎勵學金轉發獲獎助學生之學生。","1","http://e-service.ntpc.gov.tw/hypage.cgi?HYPAGE=download_CIVIC.htm&suid=007088"
"新住民子女獎助學金申請撥付","目前本市新住民人數逾9萬8千多人為全臺之冠！這群來到臺灣生活的新住民急須政府投入相關資源，對於新住民子女學習補助相關措施亦值得我們重視。透過獎助學金的發給，以協助清寒新住民子女完成其學業，減輕生活負擔，並對於優秀學生課業表現給予鼓勵，激勵其向上奮發，以爭取更高的榮耀。","教育局新住民文教輔導科","申請人應自行檢附之文件：
*申請表格(應經學校初審核章)。
*在學成績證明(各階段學生，以前一學期在學成績總平均為申請依據)。

系統代為查調，申請人免自行檢附之文件：
*低收入戶證明。
*中低收入戶證明。","申請人填妥申請表後，連同應備文件交付所就讀之學校，統一向本局提出申請。","經本案承辦學校辦理複審會議確認錄取名單後，國小、國中及高中(職)組別，撥入得獎學生所屬學校，由其將獎勵學金轉發獲獎助學生之學生。","55天","經審定通過者，於公告後15天內完成撥款，國中、國小及高中(職)組別，撥入得獎學生所屬學校，由其將獎勵學金轉發獲獎助學生之學生。","1","http://e-service.ntpc.gov.tw/hypage.cgi?HYPAGE=download_CIVIC.htm&suid=007088"
"新住民未納保產前檢查","新住民懷孕婦女未納健保者。","承辦人員:健康管理科周儀萍
連絡電話:(02)2257-7155分機1735","1.戶口謄本或戶口名簿正本。2.居留證或旅行證正本。","民眾申請","無","全年受理","申辦單位：國民健康署","0",""
"新住民技職專班技能檢定獎助金","1.設籍本市持有居留證之新住民。
2.以當年度考照通過人數為獎助對象。參與本局開設各類之暑期職業教育專班並取得全國技術士技能檢定丙級證照之學員，補助新臺幣2000元。","承辦人:李嘉琪
電話:本市境內1999、(02)29603456分機2876
 ","1.戶籍謄本影本(需設籍新北市新住民)。
2.中文識字華語學習36小時之合格時數證明(大陸籍配偶免附證明)。
3.外僑居留證、長期居留証或身分證之影本。","無","","","","0",""
"新住民婦女健康篩檢","1.本市新住民婦女，3年內未接受過本市新住民婦女健康篩檢者
2.入境之本市新住民婦女3.一年內曾依親(重返原生國，以及東南亞國籍者為主)之本市新住民婦女。","承辦人員：健康管理科周儀萍
連絡電話：(02)2257-7155分機1735","持戶口名簿或戶籍謄本及居留證件","民眾申請","無","名額有限，額滿為止。
","","0",""
"瑞齡學堂","瑞齡學堂(以下1-3項條件皆須符合):
1.實際居住於本市。
2.經醫師診斷為失智症個案、CDR大於0.5分或經評估有認知功能退化且可配合活動者。
3.生活及交通可自理者。
4.未參與過瑞齡學堂者優先報名。","承辦人員：心理衛生及長期照顧科林建文
聯絡電話：(02)2257-7155分機2867
","無
","臨櫃、電話
","電話通知

","開課前通知
","失智症家屬支持團體(以下3項條件符合其中一項即可):
1.參與瑞齡學堂個案之家屬(優先參與)。
2.家中有失智症個案或疑似失智症個案之家屬。
3.對認識失智症有興趣之民眾。""
","0",""
"補助身心障礙者職業訓練","為提升身心障礙者工作技能及就業競爭力及增加其職業訓練意願，而補助身心障礙者之訓練學費及報名費。
申請對象：設籍本市6個月以上，年滿16至65歲，自行報名參加職業訓練課程之身心障礙者。","主辦單位：新北市政府勞工局／身障就業輔導科
單位地址：22001新北市板橋區中山路1段161號7樓
承辦人員：徐駿逸
聯絡電話：(02)29603456分機6328
傳真：(02)29506856
email：AT3100@ntpc.gov.tw","自開訓日起2星期內提出申請，課程短於2星期者，應於結訓前提出。
申請人應自行檢附之文件：
一、新北市政府補助身心障礙者職業訓練申請書【（民）表一】。
二、領據【（民）表二】。
三、課程表影本（加蓋單位印信）。
四、申請人參加職業訓練主辦單位之「職業訓練機構設立證書」或「補習班立案證書」影本。
五、參訓所繳交報名學費之發票或收據正本。
六、申請人之金融機構存摺封面影本。","臨櫃，郵寄","郵寄","9天","免費申請","1","http://e-service.ntpc.gov.tw/hypage.cgi?HYPAGE=download_CIVIC.htm&suid=013037"
"補助身心障礙者職業訓練","為提升身心障礙者工作技能及就業競爭力及增加其職業訓練意願，而補助身心障礙者之訓練學費及報名費。
申請對象：設籍本市6個月以上，年滿16至65歲，自行報名參加職業訓練課程之身心障礙者。","主辦單位：新北市政府勞工局／身障就業輔導科
單位地址：22001新北市板橋區中山路1段161號7樓
承辦人員：徐駿逸
聯絡電話：(02)29603456分機6328
傳真：(02)29506856
email：AT3100@ntpc.gov.tw","自開訓日起2星期內提出申請，課程短於2星期者，應於結訓前提出。
申請人應自行檢附之文件：
一、新北市政府補助身心障礙者職業訓練申請書【（民）表一】。
二、領據【（民）表二】。
三、課程表影本（加蓋單位印信）。
四、申請人參加職業訓練主辦單位之「職業訓練機構設立證書」或「補習班立案證書」影本。
五、參訓所繳交報名學費之發票或收據正本。
六、申請人之金融機構存摺封面影本。","臨櫃，郵寄","郵寄","9天","免費申請","1","http://e-service.ntpc.gov.tw/hypage.cgi?HYPAGE=download_CIVIC.htm&suid=013037"
"補助身心障礙者職業訓練","為提升身心障礙者工作技能及就業競爭力及增加其職業訓練意願，而補助身心障礙者之訓練學費及報名費。
申請對象：設籍本市6個月以上，年滿16至65歲，自行報名參加職業訓練課程之身心障礙者。","主辦單位：新北市政府勞工局／身障就業輔導科
單位地址：22001新北市板橋區中山路1段161號7樓
承辦人員：徐駿逸
聯絡電話：本市境內1999、(02)29603456分機6328
傳真：(02)29506856
email：AT3100@ntpc.gov.tw","申請期限：自開訓日起2星期內提出申請，課程短於2星期者，應於結訓前提出。
申請人應自行檢附之文件：
一、新北市政府補助身心障礙者職業訓練申請書【（民）表一】。
二、領據【（民）表二】。
三、課程表影本（加蓋單位印信）。
四、申請人參加職業訓練主辦單位之「職業訓練機構設立證書」或「補習班立案證書」影本。
五、參訓所繳交報名學費之發票或收據正本。
六、申請人之金融機構存摺封面影本。","申請方式：臨櫃，郵寄","交付方式：郵寄","限辦天數:9天","繳付與否：免費申請","1","http://e-service.ntpc.gov.tw/hypage.cgi?HYPAGE=download_CIVIC.htm&suid=013037"
"補習學校、進修學校","1.國小：已逾學齡未受九年國民教育之國民
2.國中：年滿15歲國小畢業或同等學力者就讀
3.高中：年滿20歲國中畢業或同等學力者就讀","承辦人:宋巧苓2637(國小、國中)、江穎懿2870(高中)
電話:本市境內1999、(02)29603456分機2637、2870","無","無","","","","0",""
"路邊停車場身心障礙者優惠停車查核","身心障礙者使用車輛停放於本市公告路邊收費路段後，因未擺身心障礙者專用停車位識別證 (以下簡稱識別證)，或識別證資料被遮蔽或同一車位連續停放第3日，由管理員開立一般費率繳費通知單後，申請停車免費優惠作業。
申請對象：領有身心障礙者專用停車位識別證之身心障礙民眾","主辦單位：新北市政府交通局
承辦人員：新北市政府交通局路邊停車管理場
聯絡電話：0800-007-550","一、身心障礙者專用停車位識別證
二、身心障礙手冊或證明
三、駕駛執照
四、行車執照
五、車輛到場(停車車號須與識別證登載車號相符)
六、屬載送身心障礙家屬車輛，身心障礙者須一併到場
七、停車繳費通知單
八、新北市身心障礙者路邊停車優惠申請表","一、符合免費停車4小時之車輛：   
  (一)屬載送身心障礙家屬車輛須停車當日當次銷單，惟當日停車時間超過17時者，得延至第2日持4證(正本)，親駕車輛辦理免費4小時免費優惠銷單(身心障礙者須到場)。
  (二)行照、駕照、身障手冊、停車位識別證均為身心障礙者本人車輛，請於通知單繳費期限15天內持4證(正本)，親駕車輛辦理4小時免費優惠銷單。
二、符合全日免費(設籍本市， 4證均為身心障礙者本人，且駕照持條件為註記「C」者)車輛：於繳費期限15 天內持4證(正本)，親駕車輛至交通局7處停車管理場、14處委外停車管理場、46處公有路外停車場辦理銷單。","一、符合全日免費車輛，辦理免費停車手續地點：交通局7處停車管理場收費窗口、14處委外停車管理場、46處公有路外停車場辦理銷單。
二、符合4小時免費車輛，辦理免費停車手續地點：
  (一)停車時數超過4小時，超過優惠時數部分須繳費之車輛：請至交通局7處停車管理場辦理銷單後繳費作業。
  (二)停車時數未超過4小時，無須繳費之車輛：請至交通局7處停車管理場、14處委外停車管理場、46處公有路外停車場辦理銷單。","工作天：當日申請當日辦理","繳付與否：免費申請","1","http://e-service.ntpc.gov.tw/hypage.cgi?HYPAGE=download_CIVIC.htm&suid=002023"
